target_size_bytes,actual_size_bytes,round,logging_avg,logging_min,logging_max,logging_count,values
0,378.0,1,3.2459,2.3148,4.8232,500,"[0.0037190914154052734, 0.0036253929138183594, 0.003368377685546875, 0.003087282180786133, 0.003037691116333008, 0.003313779830932617, 0.0032618045806884766, 0.0037627220153808594, 0.002755403518676758, 0.0032303333282470703, 0.0030431747436523438, 0.003053903579711914, 0.0029451847076416016, 0.003215312957763672, 0.0027337074279785156, 0.002933502197265625, 0.002674102783203125, 0.002873659133911133, 0.0023148059844970703, 0.0031890869140625, 0.002750396728515625, 0.0031380653381347656, 0.003321409225463867, 0.003299236297607422, 0.003664731979370117, 0.003020048141479492, 0.0025069713592529297, 0.0031447410583496094, 0.00308990478515625, 0.003027200698852539, 0.003433704376220703, 0.003272533416748047, 0.003450155258178711, 0.003148317337036133, 0.0030705928802490234, 0.0032362937927246094, 0.0033686161041259766, 0.003129720687866211, 0.0030612945556640625, 0.0031795501708984375, 0.003087759017944336, 0.003482818603515625, 0.003148317337036133, 0.003156900405883789, 0.003361225128173828, 0.003141641616821289, 0.002848386764526367, 0.00311279296875, 0.0031442642211914062, 0.0031633377075195312, 0.003099679946899414, 0.003060579299926758, 0.0030672550201416016, 0.0030851364135742188, 0.0031838417053222656, 0.0031998157501220703, 0.003038167953491211, 0.003175020217895508, 0.0031402111053466797, 0.0030765533447265625, 0.0031232833862304688, 0.002930879592895508, 0.003390073776245117, 0.0031888484954833984, 0.003249645233154297, 0.003101348876953125, 0.0033273696899414062, 0.002763509750366211, 0.0030961036682128906, 0.0036644935607910156, 0.003659963607788086, 0.003475666046142578, 0.0036211013793945312, 0.0034046173095703125, 0.0034492015838623047, 0.0033736228942871094, 0.0030274391174316406, 0.0031807422637939453, 0.0033369064331054688, 0.0033092498779296875, 0.003628969192504883, 0.0032358169555664062, 0.0033292770385742188, 0.0029053688049316406, 0.002767801284790039, 0.003484487533569336, 0.003464221954345703, 0.0026526451110839844, 0.003347158432006836, 0.003632068634033203, 0.0026683807373046875, 0.0030465126037597656, 0.0027594566345214844, 0.003420114517211914, 0.003233671188354492, 0.0031473636627197266, 0.003109455108642578, 0.0031735897064208984, 0.003148317337036133, 0.003314495086669922, 0.0029556751251220703, 0.003054380416870117, 0.0026938915252685547, 0.002502918243408203, 0.003403186798095703, 0.0031914710998535156, 0.003072977066040039, 0.0032052993774414062, 0.0033206939697265625, 0.0033524036407470703, 0.0029909610748291016, 0.003165006637573242, 0.0028235912322998047, 0.002830028533935547, 0.0029251575469970703, 0.002915620803833008, 0.003221750259399414, 0.0034508705139160156, 0.004019498825073242, 0.002737283706665039, 0.0027022361755371094, 0.0031185150146484375, 0.0032477378845214844, 0.0031342506408691406, 0.0031790733337402344, 0.0034444332122802734, 0.0030295848846435547, 0.003149271011352539, 0.0030930042266845703, 0.002670764923095703, 0.003113985061645508, 0.00318145751953125, 0.0030517578125, 0.0030181407928466797, 0.0031921863555908203, 0.0028350353240966797, 0.0029027462005615234, 0.003340005874633789, 0.0031702518463134766, 0.0032339096069335938, 0.002937793731689453, 0.0031061172485351562, 0.00312042236328125, 0.002582550048828125, 0.003178834915161133, 0.0029261112213134766, 0.0031685829162597656, 0.0033538341522216797, 0.003085613250732422, 0.0032241344451904297, 0.0035448074340820312, 0.002691984176635742, 0.0033516883850097656, 0.0031409263610839844, 0.002782106399536133, 0.002892732620239258, 0.003021717071533203, 0.0030832290649414062, 0.003203153610229492, 0.0029654502868652344, 0.003095388412475586, 0.0031218528747558594, 0.002915620803833008, 0.003104686737060547, 0.002871990203857422, 0.003103017807006836, 0.0031006336212158203, 0.003005504608154297, 0.003038644790649414, 0.003110647201538086, 0.003023386001586914, 0.0032684803009033203, 0.0034515857696533203, 0.0033876895904541016, 0.0032994747161865234, 0.003528594970703125, 0.0033278465270996094, 0.0043904781341552734, 0.003509044647216797, 0.00322723388671875, 0.003461122512817383, 0.0032596588134765625, 0.0030164718627929688, 0.004346609115600586, 0.003493785858154297, 0.003832578659057617, 0.0031805038452148438, 0.00336456298828125, 0.003233671188354492, 0.0032024383544921875, 0.0028657913208007812, 0.0032465457916259766, 0.0030059814453125, 0.0030558109283447266, 0.003328561782836914, 0.002933502197265625, 0.003128528594970703, 0.0029768943786621094, 0.0031516551971435547, 0.0032804012298583984, 0.0029768943786621094, 0.0030546188354492188, 0.0030727386474609375, 0.0028564929962158203, 0.003234386444091797, 0.0031588077545166016, 0.003300905227661133, 0.003357410430908203, 0.003168821334838867, 0.003054380416870117, 0.003164052963256836, 0.0027687549591064453, 0.003041505813598633, 0.0034406185150146484, 0.003184080123901367, 0.0031328201293945312, 0.0033245086669921875, 0.003018617630004883, 0.0030760765075683594, 0.003186941146850586, 0.0033867359161376953, 0.003162860870361328, 0.00283050537109375, 0.0031235218048095703, 0.0025658607482910156, 0.003077268600463867, 0.0031387805938720703, 0.003213167190551758, 0.002738475799560547, 0.003012418746948242, 0.0029845237731933594, 0.0030591487884521484, 0.0031461715698242188, 0.003175497055053711, 0.0037398338317871094, 0.0030090808868408203, 0.0032546520233154297, 0.0035991668701171875, 0.0033273696899414062, 0.0032057762145996094, 0.003735065460205078, 0.0033576488494873047, 0.003495454788208008, 0.0033562183380126953, 0.003671407699584961, 0.003155946731567383, 0.003456592559814453, 0.0031709671020507812, 0.003042459487915039, 0.0032758712768554688, 0.0030798912048339844, 0.0031936168670654297, 0.002763509750366211, 0.003286600112915039, 0.0031096935272216797, 0.0030431747436523438, 0.0030672550201416016, 0.0032002925872802734, 0.0030968189239501953, 0.0031135082244873047, 0.0032219886779785156, 0.0036907196044921875, 0.0033512115478515625, 0.0030684471130371094, 0.003187417984008789, 0.0031762123107910156, 0.003122091293334961, 0.0030930042266845703, 0.003034353256225586, 0.0029757022857666016, 0.0031461715698242188, 0.002996683120727539, 0.003095388412475586, 0.0032281875610351562, 0.0030710697174072266, 0.003029346466064453, 0.0033195018768310547, 0.0027849674224853516, 0.003149271011352539, 0.003240823745727539, 0.003175497055053711, 0.0031495094299316406, 0.0027823448181152344, 0.003088712692260742, 0.0034322738647460938, 0.0028035640716552734, 0.003152132034301758, 0.0028858184814453125, 0.003116130828857422, 0.0031173229217529297, 0.003213167190551758, 0.003089427947998047, 0.003147602081298828, 0.0030274391174316406, 0.0030541419982910156, 0.0029273033142089844, 0.0031664371490478516, 0.0029871463775634766, 0.003078937530517578, 0.002969503402709961, 0.0031528472900390625, 0.0030570030212402344, 0.0032949447631835938, 0.0032148361206054688, 0.003113269805908203, 0.003085613250732422, 0.003285646438598633, 0.0033559799194335938, 0.0030052661895751953, 0.0031197071075439453, 0.0032393932342529297, 0.0032508373260498047, 0.0035047531127929688, 0.0031266212463378906, 0.0030515193939208984, 0.003124237060546875, 0.0030574798583984375, 0.002991914749145508, 0.0030443668365478516, 0.0027430057525634766, 0.0031409263610839844, 0.0029048919677734375, 0.0030913352966308594, 0.0033388137817382812, 0.002912759780883789, 0.0032417774200439453, 0.0030891895294189453, 0.0030891895294189453, 0.0032863616943359375, 0.003179788589477539, 0.004681587219238281, 0.002684354782104492, 0.0029897689819335938, 0.0033960342407226562, 0.0031194686889648438, 0.003207683563232422, 0.003141641616821289, 0.003061532974243164, 0.0032007694244384766, 0.003343820571899414, 0.0031659603118896484, 0.0030786991119384766, 0.003031015396118164, 0.0033867359161376953, 0.0032410621643066406, 0.0032312870025634766, 0.0033926963806152344, 0.0028533935546875, 0.003129720687866211, 0.0031795501708984375, 0.004210710525512695, 0.0036439895629882812, 0.003367900848388672, 0.0038099288940429688, 0.003787517547607422, 0.003377199172973633, 0.003077983856201172, 0.00350189208984375, 0.0032646656036376953, 0.002984285354614258, 0.003237009048461914, 0.0031011104583740234, 0.003384113311767578, 0.0037162303924560547, 0.0033347606658935547, 0.003223419189453125, 0.003523111343383789, 0.0033080577850341797, 0.0036094188690185547, 0.0030591487884521484, 0.0032646656036376953, 0.0040662288665771484, 0.003617525100708008, 0.0034313201904296875, 0.003557443618774414, 0.004789590835571289, 0.003298521041870117, 0.0029115676879882812, 0.003599882125854492, 0.0030088424682617188, 0.0036122798919677734, 0.0030345916748046875, 0.003282785415649414, 0.0032122135162353516, 0.003278970718383789, 0.0034427642822265625, 0.0034050941467285156, 0.0034263134002685547, 0.0032052993774414062, 0.003476381301879883, 0.0032241344451904297, 0.0031685829162597656, 0.003350496292114258, 0.002855539321899414, 0.0033032894134521484, 0.0033087730407714844, 0.003167390823364258, 0.0033562183380126953, 0.0033636093139648438, 0.003313779830932617, 0.0033605098724365234, 0.003227710723876953, 0.0030884742736816406, 0.0030672550201416016, 0.0033540725708007812, 0.0033826828002929688, 0.004029273986816406, 0.003507375717163086, 0.0031173229217529297, 0.003239154815673828, 0.003271341323852539, 0.003172636032104492, 0.0031516551971435547, 0.003208637237548828, 0.0033740997314453125, 0.0034558773040771484, 0.003152608871459961, 0.003217935562133789, 0.003039836883544922, 0.002994060516357422, 0.003700733184814453, 0.003637075424194336, 0.0035462379455566406, 0.0034101009368896484, 0.0034973621368408203, 0.0034303665161132812, 0.003582000732421875, 0.0034127235412597656, 0.003082275390625, 0.0035529136657714844, 0.003606557846069336, 0.0037386417388916016, 0.003528594970703125, 0.0032711029052734375, 0.003551959991455078, 0.0035789012908935547, 0.0035207271575927734, 0.0037126541137695312, 0.0037326812744140625, 0.003662109375, 0.004090547561645508, 0.003465414047241211, 0.0032274723052978516, 0.0032143592834472656, 0.0033957958221435547, 0.003525972366333008, 0.003387451171875, 0.0034704208374023438, 0.003576040267944336, 0.00418400764465332, 0.0038089752197265625, 0.003639698028564453, 0.0032951831817626953, 0.0037469863891601562, 0.003495931625366211, 0.003747701644897461, 0.0028917789459228516, 0.0038695335388183594, 0.003698110580444336, 0.0038161277770996094, 0.003495454788208008, 0.003612518310546875, 0.003309011459350586, 0.003442049026489258, 0.00428009033203125, 0.003558635711669922, 0.0034914016723632812, 0.002965211868286133, 0.0030329227447509766, 0.003391742706298828, 0.003314495086669922, 0.0030367374420166016, 0.0031659603118896484, 0.0034058094024658203, 0.003438234329223633, 0.003537416458129883, 0.0030465126037597656, 0.003482341766357422, 0.003596067428588867, 0.0037696361541748047, 0.003601551055908203, 0.0033636093139648438, 0.0032422542572021484, 0.0035545825958251953, 0.004823207855224609, 0.003568887710571289, 0.0035834312438964844, 0.003219127655029297, 0.0038259029388427734, 0.0033349990844726562, 0.0035762786865234375, 0.0032672882080078125, 0.003697633743286133, 0.003460407257080078, 0.0034363269805908203, 0.003480672836303711, 0.003449678421020508, 0.0037457942962646484, 0.003109455108642578, 0.00408482551574707]"
0,378.0,2,3.4193,2.4228,34.7984,500,"[0.00372314453125, 0.0035178661346435547, 0.003289937973022461, 0.003006458282470703, 0.003927707672119141, 0.0029821395874023438, 0.0038909912109375, 0.003278017044067383, 0.0028460025787353516, 0.003255605697631836, 0.002479076385498047, 0.003530263900756836, 0.0032134056091308594, 0.0032303333282470703, 0.0031850337982177734, 0.0035858154296875, 0.003307819366455078, 0.0033559799194335938, 0.0033016204833984375, 0.0033121109008789062, 0.002679109573364258, 0.003317117691040039, 0.0032896995544433594, 0.003019571304321289, 0.003821134567260742, 0.0036504268646240234, 0.002799510955810547, 0.0033407211303710938, 0.0032472610473632812, 0.0038766860961914062, 0.003224611282348633, 0.0038347244262695312, 0.003384113311767578, 0.0034291744232177734, 0.004293203353881836, 0.002859354019165039, 0.003403186798095703, 0.003244638442993164, 0.0034999847412109375, 0.0032346248626708984, 0.003112316131591797, 0.002876758575439453, 0.003322601318359375, 0.0033991336822509766, 0.0034210681915283203, 0.003377199172973633, 0.003469228744506836, 0.003246307373046875, 0.0028324127197265625, 0.003405332565307617, 0.0035195350646972656, 0.002899646759033203, 0.0028121471405029297, 0.0037834644317626953, 0.002778291702270508, 0.003384828567504883, 0.0031142234802246094, 0.0030655860900878906, 0.002434968948364258, 0.0026624202728271484, 0.003255128860473633, 0.0038290023803710938, 0.0032835006713867188, 0.003388643264770508, 0.0030918121337890625, 0.00295257568359375, 0.002431631088256836, 0.002836465835571289, 0.0035598278045654297, 0.0030908584594726562, 0.0036346912384033203, 0.003747701644897461, 0.002983570098876953, 0.003347158432006836, 0.0035893917083740234, 0.0031404495239257812, 0.003412008285522461, 0.0035638809204101562, 0.0036263465881347656, 0.003525257110595703, 0.0031366348266601562, 0.0033011436462402344, 0.0033292770385742188, 0.0032377243041992188, 0.0034618377685546875, 0.0035562515258789062, 0.003640890121459961, 0.0032982826232910156, 0.0032846927642822266, 0.0033140182495117188, 0.0039823055267333984, 0.003298521041870117, 0.003254413604736328, 0.003494739532470703, 0.0036935806274414062, 0.003463268280029297, 0.0032720565795898438, 0.003303050994873047, 0.0030426979064941406, 0.0032927989959716797, 0.0032432079315185547, 0.003007173538208008, 0.0038526058197021484, 0.0028128623962402344, 0.002768993377685547, 0.0037763118743896484, 0.003093719482421875, 0.003342151641845703, 0.0033888816833496094, 0.0034437179565429688, 0.0033447742462158203, 0.0033791065216064453, 0.0026319026947021484, 0.002780914306640625, 0.0032758712768554688, 0.003052949905395508, 0.003034830093383789, 0.002422809600830078, 0.003223896026611328, 0.0033457279205322266, 0.004452228546142578, 0.003548145294189453, 0.003206968307495117, 0.0027806758880615234, 0.003175020217895508, 0.003240346908569336, 0.003294706344604492, 0.003979921340942383, 0.002546072006225586, 0.002816438674926758, 0.003431081771850586, 0.002758026123046875, 0.0030364990234375, 0.003148794174194336, 0.003353595733642578, 0.004548311233520508, 0.0034875869750976562, 0.002920866012573242, 0.003397703170776367, 0.003002643585205078, 0.003450632095336914, 0.002779722213745117, 0.002526998519897461, 0.0027298927307128906, 0.0033342838287353516, 0.003744363784790039, 0.003202199935913086, 0.0034139156341552734, 0.0030388832092285156, 0.003039121627807617, 0.0036661624908447266, 0.0030689239501953125, 0.003168344497680664, 0.003225088119506836, 0.0030875205993652344, 0.003412961959838867, 0.0034995079040527344, 0.0031440258026123047, 0.002732515335083008, 0.003319978713989258, 0.0033845901489257812, 0.00330352783203125, 0.003123044967651367, 0.003139972686767578, 0.003117084503173828, 0.0037643909454345703, 0.00324249267578125, 0.0032958984375, 0.003330707550048828, 0.003415346145629883, 0.0034995079040527344, 0.003220796585083008, 0.003025531768798828, 0.0030090808868408203, 0.0033516883850097656, 0.0035016536712646484, 0.00313568115234375, 0.0033075809478759766, 0.0032825469970703125, 0.0032796859741210938, 0.003834247589111328, 0.0033218860626220703, 0.0030362606048583984, 0.0033457279205322266, 0.0032701492309570312, 0.004579782485961914, 0.003567934036254883, 0.003077983856201172, 0.0030837059020996094, 0.004400730133056641, 0.003439664840698242, 0.0029664039611816406, 0.0032541751861572266, 0.003013134002685547, 0.003182649612426758, 0.0026001930236816406, 0.003328084945678711, 0.0032835006713867188, 0.0034151077270507812, 0.0036897659301757812, 0.003479480743408203, 0.00322723388671875, 0.003200054168701172, 0.0036950111389160156, 0.0036132335662841797, 0.002899169921875, 0.003422260284423828, 0.0032224655151367188, 0.0039501190185546875, 0.003476381301879883, 0.003435850143432617, 0.003563404083251953, 0.0032749176025390625, 0.0037012100219726562, 0.003226041793823242, 0.0033524036407470703, 0.0026471614837646484, 0.003699779510498047, 0.0034503936767578125, 0.0030972957611083984, 0.0032596588134765625, 0.0033011436462402344, 0.003110170364379883, 0.0034308433532714844, 0.0035331249237060547, 0.003355264663696289, 0.0032181739807128906, 0.0031995773315429688, 0.0031468868255615234, 0.0033416748046875, 0.0035364627838134766, 0.003108978271484375, 0.0033118724822998047, 0.0027990341186523438, 0.0037806034088134766, 0.0032618045806884766, 0.003463268280029297, 0.003514528274536133, 0.0034270286560058594, 0.0031626224517822266, 0.0035343170166015625, 0.003082752227783203, 0.0032362937927246094, 0.0031900405883789062, 0.003538846969604492, 0.002665996551513672, 0.0032508373260498047, 0.0029714107513427734, 0.034798383712768555, 0.0034427642822265625, 0.0031747817993164062, 0.003121614456176758, 0.0032460689544677734, 0.0028886795043945312, 0.0032606124877929688, 0.003465414047241211, 0.0034520626068115234, 0.0032949447631835938, 0.0027701854705810547, 0.003115415573120117, 0.003324747085571289, 0.00312042236328125, 0.0031583309173583984, 0.0027544498443603516, 0.003415822982788086, 0.0030884742736816406, 0.003595113754272461, 0.003005504608154297, 0.0034172534942626953, 0.003667116165161133, 0.0034923553466796875, 0.003805875778198242, 0.003407001495361328, 0.003429889678955078, 0.003524303436279297, 0.003274679183959961, 0.0034842491149902344, 0.0035247802734375, 0.0036051273345947266, 0.0035965442657470703, 0.0036191940307617188, 0.0038568973541259766, 0.004155874252319336, 0.0034897327423095703, 0.0033092498779296875, 0.0026929378509521484, 0.003936290740966797, 0.002956867218017578, 0.004255771636962891, 0.0036067962646484375, 0.003725767135620117, 0.0036911964416503906, 0.003594636917114258, 0.0032439231872558594, 0.003549814224243164, 0.00344085693359375, 0.0032281875610351562, 0.003494739532470703, 0.003430604934692383, 0.002968311309814453, 0.0035996437072753906, 0.0040357112884521484, 0.0035398006439208984, 0.0032918453216552734, 0.0032253265380859375, 0.003206014633178711, 0.003532886505126953, 0.003329038619995117, 0.003512144088745117, 0.003520965576171875, 0.002938508987426758, 0.0034558773040771484, 0.0033681392669677734, 0.0031321048736572266, 0.0032858848571777344, 0.0033521652221679688, 0.0034189224243164062, 0.0037200450897216797, 0.004228353500366211, 0.0033245086669921875, 0.0035066604614257812, 0.003413677215576172, 0.003311634063720703, 0.003147125244140625, 0.003259420394897461, 0.0034971237182617188, 0.0035080909729003906, 0.0034542083740234375, 0.003551483154296875, 0.003226757049560547, 0.003357410430908203, 0.003328561782836914, 0.003323793411254883, 0.003434419631958008, 0.0027408599853515625, 0.0034368038177490234, 0.0034897327423095703, 0.0034470558166503906, 0.003599882125854492, 0.0035619735717773438, 0.00350189208984375, 0.0034084320068359375, 0.003322601318359375, 0.0033385753631591797, 0.003565073013305664, 0.0032973289489746094, 0.0035903453826904297, 0.0033349990844726562, 0.0036225318908691406, 0.003418445587158203, 0.0034618377685546875, 0.0027811527252197266, 0.003564119338989258, 0.0035135746002197266, 0.0037412643432617188, 0.003480195999145508, 0.003960132598876953, 0.0033941268920898438, 0.003615856170654297, 0.0036084651947021484, 0.003326416015625, 0.0034372806549072266, 0.0033006668090820312, 0.003046274185180664, 0.003138303756713867, 0.0033888816833496094, 0.0033524036407470703, 0.003339529037475586, 0.002958536148071289, 0.0028960704803466797, 0.003306150436401367, 0.0031855106353759766, 0.0032122135162353516, 0.0032536983489990234, 0.0034477710723876953, 0.004001140594482422, 0.0033211708068847656, 0.0032596588134765625, 0.0030336380004882812, 0.0032129287719726562, 0.0035440921783447266, 0.0030684471130371094, 0.003660917282104492, 0.0036191940307617188, 0.004001140594482422, 0.003700733184814453, 0.0037658214569091797, 0.003367900848388672, 0.0036826133728027344, 0.0034275054931640625, 0.004027128219604492, 0.0034754276275634766, 0.0028357505798339844, 0.003281831741333008, 0.003505706787109375, 0.0036182403564453125, 0.0033202171325683594, 0.0033371448516845703, 0.0035278797149658203, 0.003523588180541992, 0.003401041030883789, 0.0033202171325683594, 0.0035698413848876953, 0.0032231807708740234, 0.0033087730407714844, 0.0035414695739746094, 0.004701137542724609, 0.004111766815185547, 0.0034101009368896484, 0.003320932388305664, 0.003232717514038086, 0.004144191741943359, 0.003112316131591797, 0.0035080909729003906, 0.00376129150390625, 0.0032274723052978516, 0.003222942352294922, 0.003365755081176758, 0.0035741329193115234, 0.0035178661346435547, 0.0035505294799804688, 0.004299640655517578, 0.003863096237182617, 0.0036242008209228516, 0.003450155258178711, 0.003137350082397461, 0.0032501220703125, 0.003233671188354492, 0.004168510437011719, 0.003457307815551758, 0.0036859512329101562, 0.003209352493286133, 0.0034210681915283203, 0.003442525863647461, 0.003530740737915039, 0.0034706592559814453, 0.0033392906188964844, 0.0035889148712158203, 0.003352642059326172, 0.0034875869750976562, 0.0035696029663085938, 0.0033130645751953125, 0.002704620361328125, 0.003561258316040039, 0.0025434494018554688, 0.0035276412963867188, 0.0033097267150878906, 0.0034744739532470703, 0.0042572021484375, 0.0034525394439697266, 0.0036695003509521484, 0.003220081329345703, 0.003759622573852539, 0.0034644603729248047, 0.002644777297973633, 0.0033409595489501953, 0.003286600112915039, 0.003482818603515625, 0.003337860107421875, 0.0033884048461914062, 0.0034685134887695312, 0.003167867660522461, 0.0036039352416992188, 0.003326416015625, 0.003424406051635742, 0.0036134719848632812, 0.0034093856811523438, 0.003287076950073242, 0.0035398006439208984, 0.003194093704223633, 0.0032744407653808594, 0.003425121307373047, 0.003591299057006836, 0.0036149024963378906, 0.003743410110473633, 0.0033714771270751953, 0.003290891647338867, 0.0035347938537597656, 0.003549337387084961, 0.0031211376190185547, 0.0035851001739501953, 0.0032148361206054688, 0.0031669139862060547, 0.0027985572814941406, 0.0028481483459472656, 0.003335714340209961, 0.0028040409088134766, 0.003483295440673828, 0.003461122512817383, 0.0031948089599609375, 0.004139900207519531, 0.0032503604888916016, 0.003189563751220703, 0.003230571746826172, 0.0033524036407470703, 0.003269672393798828, 0.0032753944396972656, 0.0037915706634521484, 0.0040090084075927734, 0.0031616687774658203]"
